url,imagen,alquiler,expensas,ubicacion,m2_total,m2_cubiertos,ambientes,banos,cocheras,dormitorios,antiguedad,disposicion,orientacion,luminosidad,descripcion,direccion,ciudad,distrito
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-duplex-de-tres-dorm.-en-godoy-cruz.-57433726.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/43/37/26/1200x1200/2008104843.jpg?isFirstImage=true,680000.0,48000.0,"Rivadavia 1635, Godoy Cruz, Mendoza",100.0,85.0,6.0,2.0,1,3.0,10.0,,,,"BUTTANI NEGOCIOS INMOBILIARIOS Ofrece en ALQUILER: DÚPLEX en CALLE RIVADAVIA 1635 – Godoy Cruz, Mendoza Con excelente ubicación y ambientes funcionales, este dúplex combina comodidad, amplitud y un entorno residencial tranquilo, ideal para familias. Características: Superficie cubierta: 85 m² Living comedor Cocina 3 dormitorios con placard (uno con balcón y aire acondicionado) 2 baños (uno completo y uno de servicio) Patio con churrasquera y depósito de guardado Cochera Se aceptan mascotas Canon mensual: $680.000 Expensas: $48.000 ¡Consultanos para más info o para agendar tu visita!",Rivadavia 1635,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-departamento-1-dormitorio-en-godoy-cruz-con-57103226.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/10/32/26/1200x1200/1999188675.jpg?isFirstImage=true,430000.0,30000.0,"Beltrán & Patricias Mendocinas, Godoy Cruz, Mendoza",50.0,45.0,2.0,1.0,0,1.0,15.0,Frente,,Luminoso,"Ubicación: Beltrán y Patricias Mendocinas, Godoy Cruz Disponibilidad inmediata: 2 departamentos de 1 dormitorio – 45 m². 1 departamento de 2 dormitorios. Precios: $400.000 sin muebles $430.000 amoblado Expensas: $30.000 (no incluye luz ni gas). Condiciones: Contrato por 1 año. 2 garantes. 1 mes de depósito. Características: Cocina equipada. Placares amplios. Luminosos y bien ubicados. Consultas y visitas: vía WhatsApp",Beltrán & Patricias Mendocinas,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-56820640.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/56/82/06/40/1200x1200/1991328263.jpg?isFirstImage=true,650000.0,100000.0,"JOSE VICENTE ZAPATA , Ciudad de Mendoza, Mendoza",60.0,60.0,8.0,2.0,0,8.0,30.0,,,,"ALQUILER – AMPLIO DEPARTAMENTO EN PLENO CENTRO DE MENDOZA Ubicación: Esquina de Vicente Zapata y San Martín, Ciudad de Mendoza Piso: 5to – Edificio con ascensor Este cómodo y luminoso departamento se encuentra en una de las zonas más céntricas y accesibles de Mendoza. Ideal para familias numerosas o quienes buscan amplitud y comodidad. 4 dormitorios 2 baños completos Amplio living comedor Cocina independiente y lavandería Valor del alquiler mensual: $750.000 Contrato por 2 años Actualización cuatrimestral según índice IPC Expensas: $87.000 aprox. Excelente ubicación, con rápido acceso a transporte público, comercios, colegios y universidades. Requisitos para ingresar: Demostración de ingresos del solicitante 2 o 3 garantes con bono de sueldo Pago del mes de alquiler + mes de depósito Honorarios inmobiliarios Consultanos para coordinar una visita! Viví en una ubicación privilegiada en el corazón de Mendoza.",JOSE VICENTE ZAPATA,capital,
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-paula-rodriguez-alquila-dpto.-2-dorm.-godoy-cruz-50328919.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/50/32/89/19/1200x1200/1830301958.jpg?isFirstImage=true,600000.0,20000.0,"Calle Bouchard , godoy cruz, Godoy Cruz, Mendoza",62.0,58.0,3.0,1.0,1,2.0,3.0,Contrafrente,E,Muy luminoso,"PAULA RODRIGUEZ, Servicios Inmobiliarios, ALQUILA DEPARTAMENTO DE DOS DORMITORIOS. Ubicación: Calle Bouchard 218, entre Bernardo Ortiz y Figueroa Alcorta, Godoy Cruz. EXCELENTE zona,a 4 cuadras de la plaza departamental, bancos, restaurantes, cafés, supermercados y comercios; a minutos del Accesos y del centro mendocino. El dpto. se encuentra en un complejo de tres pisos y 5 departamentos; con terraza y churrasquera de uso común; el complejo posee monitoreo por cámaras, rejas, cocheras cubiertas. Dpto. contra frente, 2do piso por escaleras y consta de: - Cocina- comedor con muy buena luz (se entrega con luminarias led, termotanque, calefactor, portero eléctrico) - Baño completo - Dos dormitorios con placares muy amplios Ambientes muy luminosos y funcionales Cochera cubierta para un vehículo Cada dpto. posee una jaula propia de guarda. EN EL COMPLEJO NO PERMITEN MASCOTAS. Posee una superficie total de 45m2 y cubierta de 40m2 aproximadamente. Inmueble a estrenar. CANON: $600.000 CONTRATO POR DOS AÑOS AJUSTE TRIMESTRAL ICL. Requisitos del solicitante/s: -DNI -Recibo de sueldo con una antigüedad mínima de 2 años. Los ingresos deben ser de al menos $1.200.000 Tres Garantes con recibo de Sueldo: -DNI -Recibo de sueldo con una antigüedad mínima de 2 años. Los ingresos deben ser de al menos $1.200.000. -Servicio que corrobore el domicilio. Gastos de alquiler: Alquiler: $600.000 Honorarios: $600.000 Depósito en garantía: $600.000 Gasto extra: Certificación de firmas $32.000 cada una PARA CONSULTAS O VISITAS COMUNICATE POR WHATSAPP CORREDOR PUBLICO INMOBLIARIO MAT. 1506",Calle Bouchard,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclocin-alquiler-de-propiedad-en-godoy-cruz-ideal-oficina-o-57238644.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/23/86/44/1200x1200/2003067752.jpg?isFirstImage=true,600000.0,,"Sargento Cabral godoy cruz 404, Godoy Cruz, Mendoza",103.0,87.0,,1.0,1,2.0,0.0,,,,"Se ofrece en alquiler una propiedad ubicada en Godoy Cruz sobre calle Sargento Cabral, con excelente accesibilidad y entorno, ideal para uso profesional (consultorio, estudio u oficina). Superficie total: 103 m² Superficie cubierta: 87 m² 2 Dormitorios Living comedor Baño Cochera para un vehículo Patio interno con lavandería Terraza accesible AMBIENTES Luminosos ???? Canon mensual: $ 600.000 ???? Aumento cuatrimestral según índice IPC ⚠️ Importante: No se alquila para vivienda familiar. Ubicación estratégica en zona de fácil acceso. Contáctenos para más información y coordinar una visita. M.L Lopez (Chacras de Coria) Lopez (Chacras de Coria) Matrícula C.C.P.I.M. 2006 Teléfonos de contacto Ver datos Todas las propiedades que figuran en esta publicación se encuentran a cargo del profesional matriculado Lopez (Chacras de Coria) Lopez (Chacras de Coria), Matrícula C.C.P.I.M. 2006 por lo tanto la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él. En cumplimiento de la Ley 10.973 de la Provincia de Buenos Aires, Ley Nacional 25.028, Ley Nacional 20.266, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los asesores o agentes NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del martillero y corredor colegiado, cuyos datos se exhiben en el nombre de la inmobiliaria. Ley 5115: EXCEPTO que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser Accesible para personas con discapacidades físicas. Venta sujeta a la obtención del COTI por parte del propietario. Las medidas son aproximadas, las reales surgen del título o plano de mensura. Las reservas se toman exclusivamente en la inmobiliaria con el matriculado C.C.P.I.M. 2006",Sargento Cabral godoy cruz 404,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-de-departamento-en-godoy-cruz-mendoza-57442748.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/44/27/48/1200x1200/2008345988.jpg?isFirstImage=true,450000.0,70000.0,"SARGENTO CABRAL 849, Godoy Cruz, Mendoza",51.0,51.0,,1.0,0,2.0,26.0,,,,"C21INMOANDES SAS ofrece ALQUILER de Departamento en Zona Residencial de Godoy Cruz. Situado en cercanía a supermercado, locales comerciales y a 200 mts. de Planta Uno y 5 minutos de la Plaza Departamental de Godoy Cruz. La propiedad consta de 4 ambientes y cuenta con: Living comedor, Cocina y Lavandería integrada, 1 baño, 2 Dormitorios con placard. Requisitos de alquiler • Bono de sueldo/demostración de ingresos de los solicitantes • 2 garantes (de propiedad y de sueldo) que juntos tripliquen el valor del alquiler Costos de ingreso • Mes de depósito • Mes de alquiler • Comisión de la inmobiliaria • Certificación de firmas Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por Martillero Matriculado Colegiado Mónica Saez Mat. 2026 y/o Norberto Ferrer Mat. 2042 (C.C.P.I.M) Norberto Ferrer & Monica Saez Matrícula C.C.P.I.M. 2042 / CCIMP 2026 Teléfonos de contacto Ver datos Todas las propiedades que figuran en esta publicación se encuentran a cargo del profesional matriculado Norberto Ferrer & Monica Saez, Matrícula C.C.P.I.M. 2042 / CCIMP 2026 por lo tanto la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él. En cumplimiento de la Ley 10.973 de la Provincia de Buenos Aires, Ley Nacional 25.028, Ley Nacional 20.266, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los asesores o agentes NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del martillero y corredor colegiado, cuyos datos se exhiben en el nombre de la inmobiliaria. Ley 5115: EXCEPTO que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser Accesible para personas con discapacidades físicas. Venta sujeta a la obtención del COTI por parte del propietario. Las medidas son aproximadas, las reales surgen del título o plano de mensura. Las reservas se toman exclusivamente en la inmobiliaria con el matriculado C.C.P.I.M. 2042 / CCIMP 2026",SARGENTO CABRAL 849,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-410propiedades-alquila-57428215.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/42/82/15/1200x1200/2007979054.jpg?isFirstImage=true,420000.0,,"Laprida 810, Dorrego, Mendoza",21.0,21.0,3.0,1.0,0,,35.0,Lateral,O,Luminoso,"410PROPIEDADES ALQUILA monoambiente amoblado en calle Laprida de Dorrego Guaymallén a metros de Adolfo Calle y Dorrego y a 4 cuadras de la Terminal de Ómnibus. Ubicado en Planta Alta. Tiene piso cerámico nuevo, es luminoso y ventilado. Un ambiente con dos camas, placard, televisor, mesa con sillas, cocina con mesada bajo mesada, alacena, con cocina, calefón, heladera, estufa y aire acondicionado. Baño completo con artefactos y lavarropas. Balconcito.",Laprida 810,guaymallen,Dorrego
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-guaymallen-57144662.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/14/46/62/1200x1200/2000459993.jpg?isFirstImage=true,600000.0,,"OLAVARRIA 438 DTO 6, Guaymallén, Villa Nueva, Mendoza, Argentina, Guaymallén, Mendoza",84.0,68.0,4.0,1.0,1,2.0,2.0,,,,"Hermoso departamento en Barrio La Floresta, una de las zonas más lindas y tranquilas de Guaymallén, ideal para quienes buscan comodidad y seguridad. Cerca de centros comerciales y colegios Cuenta con: 2 dormitorios amplios y luminosos 2 baños modernos Living, cocina y lavandería integradas, con diseño práctico y funcional Cochera propia Acepta mascota pequeña Mayor seguridad con cerco perimetral eléctrico Un lugar pensado para disfrutar en familia, en un entorno agradable y seguro, con fácil acceso a comercios, transporte y todos los servicios. ¡Viví la tranquilidad de La Floresta y convertí este departamento en tu próximo hogar! JULIETA GARCIA CCPIM 2009 By Raices (bajo la sociedad Ditova SAS) NO ejerce el corretaje inmobiliario. Cada oficina es de propiedad y gestión independiente. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores de By Raices NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte de los corredores públicos inmobiliarios colegiados, cuyos datos se exhiben en cada publicación de propiedad objeto de comercialización.",OLAVARRIA 438 DTO 6,guaymallen,Villa Nueva
https://www.zonaprop.com.ar/propiedades/clasificado/alclocin-duplex-en-alquiler-en-ciudad-de-mendoza-57002362.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/00/23/62/1200x1200/1996390085.jpg?isFirstImage=true,600000.0,,"RIOJA, Ciudad de Mendoza, Mendoza",90.0,90.0,6.0,1.0,0,2.0,0.0,,,,"Se alquila duplex- departamento en la Ciudad de Mendoza, límite Godoy Cruz Se puede utilizar apto profesional para oficinas como para habitacional (vivienda familiar) La propiedad cuenta con: PLANTA BAJA: cocina comedor. Recepcion o hall Baño chico toilette patio interno PLANTA ALTA: 2 privados o habitaciones sin placard. Baño completo El duplex ubicado a pocos metros del casino de Mendoza brinda comodidad, fácil accesos, ideal para desenvolverse en la zona céntrica, tribunales, etc.. Pedí una visita. Tener en cuenta que es todo eléctrico. No tiene gas. | Gaston Nicolas Rodriguez Matrícula C.C.P.I.M. 1556 Teléfonos de contacto Ver datos Ver datos Todas las propiedades que figuran en esta publicación se encuentran a cargo del profesional matriculado Gaston Nicolas Rodriguez, Matrícula C.C.P.I.M. 1556 por lo tanto la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él. En cumplimiento de la Ley 10.973 de la Provincia de Buenos Aires, Ley Nacional 25.028, Ley Nacional 20.266, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los asesores o agentes NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del martillero y corredor colegiado, cuyos datos se exhiben en el nombre de la inmobiliaria. Ley 5115: EXCEPTO que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser Accesible para personas con discapacidades físicas. Venta sujeta a la obtención del COTI por parte del propietario. Las medidas son aproximadas, las reales surgen del título o plano de mensura. Las reservas se toman exclusivamente en la inmobiliaria con el matriculado C.C.P.I.M. 1556",RIOJA,capital,
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-godoy-cruz-amoblado-con-cochera-57449687.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/44/96/87/1200x1200/2008510356.jpg?isFirstImage=true,665000.0,,"Chacabuco al 100, Godoy Cruz, Mendoza",,,3.0,1.0,0,1.0,5.0,,E,,"FRANCHI INMOBILIARIA ALQUILA DEPARTAMENTO AMOBLADO EN GODOY CRUZ. Se ubica en zona céntrica. A metros de calle San Martin, zona comercial, colegios y colectivos. El departamento se encuentra en 3º piso con ingreso por ascensor y escaleras. Consta de living comedor, un dormitorio, baño completo con antebaño. Cochera para un vehículo. Expensas: a confirmar.",Chacabuco al 100,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclocin-alquiler-oficina-centrica-en-primer-piso-56711721.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/56/71/17/21/1200x1200/1995900443.jpg?isFirstImage=true,670000.0,,"Corrientes al 205, San Rafael, Mendoza",68.0,68.0,,1.0,0,,0.0,,,,"Oficina en PA (1er piso) en excelente ubicación en esquina de calles Corrientes y Almafuerte, a 2 cuadras de Av. Hipólito Yrigoyen y Av. El Libertador, y a 1 cuadra de Plaza 9 de Julio. La oficina se encuentra habilitadas a subdividir, tienen ingreso por escaleras sobre calle Corrientes y cuentan, al ingresar, con un gran ambiente con un ventanal con vistas hacia todo el frente, y un baño completo con antebaño. Cuenta con servicios de luz y agua corriente. Canon mensual: $670.000 + IVA Expensas: $25.000 Contrato por 2 años, con ajuste trimestral por ICL. Mat. 1923 - CCPIM",Corrientes al 205,san rafael,San Rafael
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-contacto-propiedades-inmobilairia-alquila-departamento-57351424.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/35/14/24/1200x1200/2005981768.jpg?isFirstImage=true,968825.0,49000.0,"ROQUE SÁENZ PEÑA 1285, Bombal, Godoy Cruz",85.0,85.0,,2.0,1,2.0,8.0,,,Muy luminoso,"CONTACTO PROPIEDADES INMOBILAIRIA Alquila departamento en Godoy Cruz AMOBLADO. Ubicado sobre calle Roque Sáenz Peña , a pocos metros de calle principal San Martín. Gran zona residencial con plusvalía, de fácil acceso, rodeada de diferentes locales con diferentes rubros, colegios, farmacias, bancos y clubes en sus inmediaciones. A 5´de la Ciudad de Mendoza. CARACTERISTICAS: -Sup. Total: 85m2 -1° piso- ingreso por escalera DISTRIBUCIÓN: -Living comedor. -Cocina. -1 baño completo -2 dormitorios ( 1 en suite) -Balcón -Cochera. OBSERVACIONES: -Expensas valor OCTUBRE 2025 $49.000 -Paga aparte todos los servicios. -Totalmente equipado y amoblado -Aire acondicionado -Mínimo 3 meses Contactanos por WhatsApp para solicitar mayor información. CONTACTO PROPIEDADES INMOBILIARIA más de 50 años de trayectoria. Seguinos en redes y enterate de todas las novedades! Instagram: contactoinmobiliaria Facebook: contactopropiedadesinmo Web: *La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados en esta publicación*",ROQUE SÁENZ PEÑA 1285,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-zona-alta-mendoza-56082932.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/56/08/29/32/1200x1200/1971927626.jpg?isFirstImage=true,680000.0,100000.0,"Calle Dr. Pose 2210, El Challao, Mendoza",120.0,85.0,3.0,2.0,1,2.0,5.0,,,Muy luminoso,"Excelente ubicación, con supermercados, centros comerciales y escuelas a pocos minutos. Este cómodo y luminoso departamento se encuentra en una de las zonas más tranquilas y buscadas de Mendoza: El Challao, dentro del moderno edificio Mont Arc, con excelentes accesos y entorno natural privilegiado.",Calle Dr. Pose 2210,las heras,El Challao
https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-departamento-deluxe-full-equipado-55249145.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/55/24/91/45/1200x1200/1951914662.jpg?isFirstImage=true,819775000.0,,"Jujuy 393, Cuarta Sección, Ciudad de Mendoza",35.0,30.0,2.0,1.0,1,1.0,1.0,Frente,N,Luminoso,"Departamento 100% FULL equipado, cuenta con ropa, seguro total, ducha escocesa, cochera cerrada con porton automatico, camaras de seguridad en todo el complejo. Se alquila con todos los gastos incluidos",Jujuy 393,capital,Cuarta Sección
https://www.zonaprop.com.ar/propiedades/clasificado/alclocin-oficina-en-mendoza-57110519.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/11/05/19/1200x1200/1999440333.jpg?isFirstImage=true,3600000.0,750000.0,"Patricias Mendocinas 617, Ciudad de Mendoza, Mendoza",361.0,361.0,5.0,4.0,4,,20.0,,,Muy luminoso,"TEROL ASTRADA Real Estate VENDE PLANTAS DE OFICINAS EN EDIFICIO CÁMARA DE LA CONSTRUCCIÓN Se ofrecen en alquiler dos plantas completas de oficinas, ubicadas en los pisos 9ºy 10º en el edificio de la Cámara de la Construcción, en el corazón del centro mendocino, a metros de Casa de Gobierno y del microcentro. Ideal para desarrollos corporativos, estudios profesionales, coworkings, etc. Características principales: Cada planta cuenta con 4 baños y 4 kitchenettes Ingresos independientes para mayor funcionalidad y privacidad Ambientes totalmente abiertos: espacios versátiles y modulables Vistas panorámicas a la ciudad gracias a sus grandes ventanales Excelente ubicación: cercanía con organismos públicos, bancos, medios de transporte y zona comercial Calefacción frio/calor. Conexiones de gas previstas para radiadores. Se alquilan por separado o en bloque, permitiendo adaptar la inversión según el proyecto. El valor publicado es más iva y corresponde a una planta. Contrato por 24 meses Ajuste trimestral por IPC. Ajuste trimestral mes de depósito. Contactanos para mayor información o para agendar una visita.",Patricias Mendocinas 617,capital,
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-godoy-cruz-57168229.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/16/82/29/1200x1200/2001179893.jpg?isFirstImage=true,350000.0,,"Puerto Madryn 2427,pa,depto 49. Godoy Cruz, Godoy Cruz, Mendoza",,,4.0,1.0,0,2.0,20.0,,,,"SIMPLEALQUILER.COM Ofrece un departamento por escaleras en planta alta. La propiedad dispone de un luminoso living-comedor con estufa, compuesto de una puerta ventana con salida a un balcón (con leonera) La cocina está equipada con mesada de granito, bacha de acero inoxidable y bajo mesada de madera, brindando funcionalidad y un diseño clásico. Dos dormitorios (sin placares), un baño completo y un pasillo distribuidor que organiza los ambientes de manera práctica. * No posee cochera. *Gastos comunes (A CONFIRMAR) *Contrato por dos años *Aumentos Cuatrimestrales según el índice ICL.- *Contratación de seguro contra robo e incendio **Depósito en garantía en dólares. (USD350) Posibilidad de abonarlo hasta en 3 cuotas sin interés. *Mascotas (Consultar) Requisitos de Alquiler: 1BCvcnw6cwg3UTSOnJF_6f1CDVthVHIqs/view?usp=sharing Vías de comunicación: Tel: Ver datos Opción 2 (alquileres), luego Opción 3 (área comercial) Whatsapp Ver datos -",Puerto Madryn 2427,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclcain-espaciosa-casa-en-alquiler-barrio-alto-sarmiento-57448260.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/44/82/60/1200x1200/2008477728.jpg?isFirstImage=true,990000.0,,"Barrio Alto Sarmiento, Las Heras, Mendoza",312.0,200.0,6.0,2.0,2,3.0,10.0,,,,"M&amp;L Negocios Inmobiliarios ofrece en alquiler una exclusiva y amplia propiedad ubicada en el prestigioso Barrio Alto Sarmiento, en Las Heras. Esta hermosa casa, desarrollada en una sola planta, combina diseño funcional, comodidad y confort en cada uno de sus espacios. La vivienda cuenta con: Cocina completamente equipada con muebles de calidad y comedor integrado Luminoso living comedor Tres dormitorios (uno de ellos en suite con baño privado) Baño completo adicional Cochera techada para dos vehículos Galería con churrasquera ideal para reuniones familiares Toilette de cortesía Espacio de guardado Amplio patio con jardín La propiedad se encuentra en excelente estado de conservación, recién pintada y lista para habitar. Ubicada en un barrio estratégico, seguro y tranquilo, a pocos minutos del centro cívico y comercial de Las Heras, con rápido acceso a servicios, escuelas y transporte. Una oportunidad única para quienes buscan calidad de vida, comodidad y buena ubicación. Los detalles publicados sobre esta propiedad son referenciales y pueden estar sujetos a modificaciones sin previo aviso. Para información actualizada, no dudes en contactarnos. HB",Barrio Alto Sarmiento,las heras,Las Heras
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-excelente-depto-en-alquiler-sin-expensas-57295857.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/29/58/57/1200x1200/2004577327.jpg?isFirstImage=true,450000.0,,"YATAY, Sutiaga, Guaymallén",65.0,65.0,,1.0,1,1.0,25.0,,,,"Luminoso y Ubicadísimo dpto de 1 dormitorio con cochera en el corazón de Villa Nueva. No paga Expensas!!! Cuenta con 1 dormitorio con gran placard y doble aventanamiento, 1 baño completo y cómodo, Cocina-comedor amplia con 3 ventanales y vista a la MONTAÑA, COCHERA totalmente cerrada y cubierta en planta baja. Incluye termotanque, calefactor, cocina con horno, mueble de cocina completo, gran placard. Tiene tendedero de ropa. Calidez de madera lustrada en los techos. SEGURIDAD. Cuenta con rejas en todas sus ventanas y doble portón en la cochera. UBICACIÓN. Calle Yatay casi Arenales, una calle muy tranquila pero cerca de todo. A 1 cuadra del Acceso Este y de Carrefour, a 1 cuadra de calle Bandera de los Andes y de la calle Libertad (bancos, Municipalidad, Escuelas, Iglesia, etc). A la vuelta se encuentra el Club y el Colegio Murialdo. A pocas cuadras del Mendoza Plaza Shopping. TRANQUILIDAD SIN RUIDOS MOLESTOS. Es una unidad independiente, sin departamentos arriba, ni a los costados, por lo que se evitan todos los ruidos propios de los edificios, es como una pequeña casa en primer piso, con la cochera en planta baja. FECHA DE DESOCUPACIÓN 31/10/2025 NO PAGA EXPENSAS Inmobiliaria CONSTRUCCIONES / Matías Righi – CPIM Matr. 921 Videla Correa 707 – Guaymallén – Mendoza Lunes a Viernes: 9 a 18 hs | Sábados: 9 a 14 hs Ver datos",YATAY,guaymallen,
https://www.zonaprop.com.ar/propiedades/clasificado/alclcain-casa-en-godoy-cruz-57315452.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/31/54/52/1200x1200/2005047886.jpg?isFirstImage=true,580000.0,,"López y Planes 931. Godoy Cruz, Godoy Cruz, Mendoza",,,4.0,1.0,0,2.0,15.0,,,,"SIMPLEALQUILER.COM OFRECE: CASA desarrollada en una sola planta, compuesta por, living - comedor, cocina - comedor, lavadero, 2 habitaciones con placard, un baño completo, garaje para un vehículo y jardín parquizado. La propiedad posee alarma. Detalle: Posee artefacto de cocina, alacena y bajo mesada, tres estufas, conexión para lavarropas. *LAS MUESTRAS VAN A ESTAR DISPONIBLE LA SEMANA DEL 27/10* *Mascotas (1 PEQUEÑA) *Contrato por 1 AÑO. *Depósito en garantía en dólares. (USD600) Posibilidad de abonarlo hasta en 3 cuotas sin interés. *Contratación de seguro contra robo e incendios. Se encuentra entre calle Armani y Albarracín. Requisitos y ficha de solicitud en el siguiente link (copiar y pegar en navegador):https://drive.google.com/file/d/1BCvcnw6cwg3UTSOnJF_6f1CDVthVHIqs/view?usp=sharing Vías de Comunicación: Tel Ver datos opción 2 (alquileres) Luego opción 3 (área comercial) WhatsApp Ver datos -",López y Planes 931. Godoy Cruz,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclocin-amplia-y-multifuncional-oficina-en-el-micro-centro-56487842.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/56/48/78/42/1200x1200/1982053505.jpg?isFirstImage=true,750000.0,76000.0,"NECOCHEA 40, Ciudad de Mendoza, Mendoza",100.0,100.0,6.0,1.0,0,,30.0,,,Luminoso,"MARCELO MENDEZ - INMOBILIARIA. ALQUILER. En el corazón del microcentro de la ciudad de Mendoza, en el prestigioso Barrio Cívico de la 2.ª Sección, se encuentra esta amplia y multifuncional oficina disponible para alquiler. Ubicada en la calle Necochea 40, en un edificio con salida a dos calles (Necochea y 9 de Julio), esta propiedad es ideal para aquellos que buscan un espacio versátil y estratégicamente ubicado. Al ingresar a la oficina, te recibirá una doble puerta que da paso a un hall de recepción que conecta con tres amplios privados, una gran sala de asambleas, una cocina equipada, un baño privado y un depósito para almacenamiento. Con una superficie cubierta de 100m2 en una sola planta, este espacio se destaca por su excelente estado de conservación, lo que lo convierte en una opción ideal para aquellos que buscan un lugar listo para habitar sin necesidad de realizar mejoras. Entre las comodidades que ofrece esta oficina se encuentran aire acondicionado y un calefactor, ideal para mantener un ambiente confortable durante todo el año. Con una antigüedad de 30 años, esta propiedad cuenta con un baño completo y un total de seis o más ambientes, lo que brinda la posibilidad de adaptar el espacio a las necesidades específicas de cada negocio o emprendimiento. Además, esta oficina cuenta con bajas expensas y se encuentra en una zona privilegiada, cercana a la Avenida San Martín y a la Plaza San Martín, lo que la convierte en una opción conveniente para aquellos que buscan un lugar estratégico en el corazón financiero de la ciudad. No pierdas la oportunidad de conocer esta propiedad única y versátil, ¡contáctanos para más información!",NECOCHEA 40,capital,
